actual_label,predicted_label,error,is_anomaly
normal,normal,0.0009662463,0
normal,normal,0.0011388155,0
smurf,smurf,0.41420683,1
neptune,neptun,0.49993807,1
neptune,neptun,0.6751524,1
normal,normal,0.0040395367,0
normal,normal,0.00083625305,0
satan,satan,0.6736226,1
neptune,neptun,0.5490563,1
neptune,neptun,0.5868395,1
neptune,neptun,0.38486132,1
normal,normal,0.008493521,0
neptune,neptun,0.64770776,1
neptune,neptun,0.6387474,1
normal,normal,0.010995709,0
neptune,neptun,0.60472995,1
normal,normal,0.0032085811,0
neptune,neptun,0.35637224,1
portsweep,portsw,0.54698676,1
smurf,smurf,0.19571291,1
nmap,nmap,0.097779416,1
neptune,neptun,0.5315207,1
normal,normal,0.012107076,0
neptune,neptun,0.72044367,1
neptune,neptun,0.6499356,1
normal,normal,0.00046440924,0
neptune,neptun,0.58571094,1
normal,normal,0.04103898,0
normal,normal,0.018526182,0
neptune,neptun,0.42216653,1
normal,ipswee,0.12165238,1
neptune,neptun,0.67603564,1
normal,normal,0.0014775848,0
normal,normal,0.0022901325,0
neptune,neptun,0.5997888,1
normal,normal,0.010091987,0
neptune,neptun,0.73415583,1
neptune,neptun,0.6727827,1
warezclient,normal,0.061335463,0
normal,normal,0.0032854746,0
back,normal,0.05862376,0
normal,warezc,0.26401517,1
neptune,neptun,0.30965197,1
neptune,neptun,0.6453592,1
normal,normal,0.0007990646,0
normal,normal,0.057263944,0
neptune,neptun,0.54853845,1
neptune,neptun,0.72610134,1
warezclient,normal,0.06461883,0
normal,normal,0.0020123352,0
portsweep,portsw,0.39301512,1
neptune,neptun,0.7318698,1
normal,normal,0.017634695,0
smurf,normal,0.03876584,0
ipsweep,ipswee,0.24640675,1
normal,normal,0.004144707,0
neptune,neptun,0.7283924,1
normal,normal,0.0010535751,0
normal,normal,0.0010535271,0
neptune,neptun,0.59506446,1
normal,normal,0.0031843933,0
neptune,neptun,0.6060438,1
normal,normal,0.026358152,0
normal,normal,0.0070765377,0
neptune,neptun,0.65176225,1
ipsweep,ipswee,0.2591407,1
normal,normal,0.0007596624,0
normal,snmpge,0.12094287,1
nmap,nmap,0.13120727,1
smurf,normal,0.04866873,0
normal,normal,0.0024291477,0
neptune,neptun,0.6045583,1
normal,normal,0.011279557,0
normal,normal,0.004755985,0
normal,normal,0.005477695,0
normal,normal,0.0012603368,0
normal,normal,0.00782118,0
normal,normal,0.0010802345,0
neptune,neptun,0.66293335,1
normal,normal,0.0036330207,0
neptune,neptun,0.6454824,1
portsweep,portsw,0.19318306,1
neptune,neptun,0.62937576,1
ipsweep,ipswee,0.23298718,1
normal,normal,0.000472962,0
portsweep,portsw,0.6343394,1
normal,normal,0.037440002,0
neptune,neptun,0.7195821,1
normal,normal,0.0023670522,0
normal,normal,0.0008302146,0
normal,normal,0.0017747595,0
normal,normal,0.0014107194,0
normal,normal,0.035414193,0
ipsweep,ipswee,0.09805987,1
portsweep,portsw,0.15488216,1
normal,normal,0.06438667,0
normal,normal,0.0024280262,0
normal,normal,0.007243503,0
normal,httptu,1.0000775,1
normal,satan,0.107295334,1
neptune,neptun,0.5772144,1
normal,normal,0.0032650395,0
normal,nmap,0.39856145,1
normal,normal,0.0017954217,0
normal,normal,0.04382877,0
normal,normal,0.005195394,0
ipsweep,ipswee,0.23846307,1
neptune,neptun,0.2989479,1
normal,ipswee,0.12435715,1
normal,normal,0.0029749651,0
neptune,neptun,0.6524912,1
satan,satan,1.2758971,1
normal,normal,0.053870715,0
normal,normal,0.0040827827,0
normal,normal,0.020726604,0
neptune,neptun,0.406489,1
normal,smurf,0.09875483,1
portsweep,portsw,0.14939067,1
neptune,neptun,0.64530915,1
normal,normal,0.0008675526,0
normal,normal,0.0033225112,0
neptune,neptun,0.4287407,1
neptune,neptun,0.5611577,1
portsweep,portsw,0.39916658,1
normal,normal,0.0072236783,0
neptune,neptun,0.5756538,1
normal,normal,0.0039980523,0
normal,normal,0.0028534252,0
neptune,neptun,0.7342135,1
normal,normal,0.004515118,0
neptune,neptun,0.59244275,1
normal,normal,0.00083729497,0
normal,normal,0.00060056796,0
normal,normal,0.001639314,0
normal,normal,0.0031363154,0
nmap,nmap,0.15458862,1
normal,normal,0.00061859534,0
normal,normal,0.011870024,0
normal,normal,0.0094029885,0
normal,normal,0.0034596827,0
neptune,neptun,0.49878326,1
normal,normal,0.0049616895,0
neptune,neptun,0.67698604,1
normal,normal,0.046196174,0
satan,normal,0.053275842,0
nmap,nmap,0.606826,1
nmap,nmap,0.6208784,1
normal,normal,0.0058294623,0
normal,normal,0.00070376956,0
normal,normal,0.0013149688,0
neptune,neptun,0.5829504,1
portsweep,portsw,0.75278234,1
normal,normal,0.044665564,0
normal,normal,0.005186166,0
normal,normal,0.007844421,0
neptune,neptun,0.6744667,1
satan,satan,1.3255984,1
neptune,neptun,0.6923928,1
neptune,neptun,0.67509043,1
satan,normal,0.04813074,0
neptune,neptun,0.6750805,1
portsweep,portsw,0.639348,1
normal,normal,0.0018732997,0
normal,warezc,0.08599486,1
neptune,neptun,0.59504324,1
portsweep,portsw,0.66250336,1
normal,snmpge,0.13364553,1
normal,normal,0.00047147382,0
smurf,smurf,0.22933967,1
neptune,neptun,0.51787496,1
neptune,neptun,0.57694626,1
normal,normal,0.019695627,0
neptune,neptun,0.6028091,1
ipsweep,ipswee,0.229554,1
normal,normal,0.0026064583,0
normal,normal,0.0010231525,0
normal,normal,0.0013442689,0
normal,normal,0.03402995,0
normal,buffer,0.46317562,1
ipsweep,ipswee,0.30390468,1
normal,normal,0.0056140176,0
normal,normal,0.046513904,0
neptune,neptun,0.68304914,1
normal,normal,0.008653563,0
neptune,neptun,0.69545335,1
neptune,neptun,0.6005804,1
neptune,neptun,0.499786,1
neptune,neptun,0.5302458,1
portsweep,portsw,0.6114834,1
normal,normal,0.0013448006,0
neptune,neptun,0.31152138,1
neptune,neptun,0.50968283,1
normal,normal,0.0063923243,0
normal,normal,0.001313438,0
nmap,nmap,0.13897671,1
neptune,neptun,0.58788735,1
normal,buffer,0.77059126,1
nmap,nmap,0.15884234,1
normal,normal,0.006375414,0
neptune,neptun,0.5643421,1
neptune,neptun,0.66817874,1
normal,normal,0.0013441067,0
normal,normal,0.0020191327,0
normal,normal,0.031977728,0
normal,normal,0.0051977127,0
normal,normal,0.0052105854,0
normal,normal,0.004216493,0
normal,normal,0.011321347,0
satan,satan,0.14024074,1
neptune,neptun,0.5733747,1
neptune,neptun,0.32847512,1
normal,normal,0.008187065,0
normal,normal,0.05084751,0
satan,satan,0.15038295,1
neptune,neptun,0.5482818,1
normal,normal,0.024530148,0
smurf,smurf,0.42398682,1
neptune,neptun,0.41885722,1
normal,normal,0.0042291395,0
normal,satan,0.3185058,1
normal,normal,0.0010535205,0
smurf,smurf,0.44301143,1
normal,normal,0.0014106699,0
normal,normal,0.067044094,0
neptune,neptun,0.40213087,1
normal,normal,0.053993627,0
normal,normal,0.013540827,0
neptune,neptun,0.38574752,1
neptune,neptun,0.6697905,1
neptune,neptun,0.57985324,1
neptune,neptun,0.7232218,1
back,back,0.22025955,1
normal,normal,0.0069769127,0
normal,normal,0.029673401,0
normal,normal,0.0028295089,0
neptune,neptun,0.5973207,1
normal,normal,0.01506381,0
normal,normal,0.0020392595,0
normal,normal,0.0008300437,0
neptune,neptun,0.6601531,1
neptune,neptun,0.7270548,1
normal,normal,0.0029917802,0
neptune,neptun,0.68242884,1
normal,warezc,0.21128361,1
neptune,neptun,0.70205927,1
normal,normal,0.017329287,0
normal,normal,0.0006339814,0
normal,normal,0.03553632,0
normal,normal,0.006378731,0
neptune,neptun,0.64433247,1
neptune,neptun,0.591582,1
normal,normal,0.002532423,0
ipsweep,ipswee,0.25795284,1
normal,smurf,0.11917069,1
neptune,neptun,0.58014774,1
normal,snmpge,0.1331126,1
normal,normal,0.002351891,0
normal,normal,0.005629393,0
normal,normal,0.0044968016,0
normal,normal,0.06628568,0
normal,warezc,0.19834659,1
normal,normal,0.0013535199,0
normal,normal,0.026338615,0
teardrop,teardr,3.7096598,1
neptune,neptun,0.703895,1
normal,normal,0.038465682,0
neptune,neptun,0.70376635,1
neptune,neptun,0.4126358,1
normal,normal,0.010427984,0
normal,normal,0.0108265495,0
normal,normal,0.0020427944,0
neptune,neptun,0.5882833,1
neptune,neptun,0.540837,1
smurf,smurf,0.47695944,1
neptune,neptun,0.5911593,1
normal,normal,0.0054476974,0
normal,apache,0.08373064,1
ipsweep,ipswee,0.29021963,1
normal,normal,0.0008814283,0
normal,normal,0.010030971,0
normal,normal,0.008296021,0
neptune,neptun,0.41051784,1
normal,normal,0.002339423,0
normal,normal,0.022243043,0
back,normal,0.023982305,0
normal,normal,0.001601525,0
neptune,neptun,0.5891655,1
neptune,neptun,0.7197835,1
normal,normal,0.009376424,0
neptune,neptun,0.5811949,1
neptune,neptun,0.5823338,1
normal,normal,0.055157993,0
neptune,neptun,0.5544114,1
ipsweep,ipswee,0.23438993,1
normal,normal,0.0134806475,0
normal,normal,0.002657939,0
normal,normal,0.026005734,0
neptune,neptun,0.57907957,1
normal,normal,0.007752933,0
normal,normal,0.0041340063,0
normal,normal,0.008504918,0
normal,normal,0.001300139,0
neptune,neptun,0.5805552,1
normal,normal,0.0057857996,0
normal,normal,0.0021922314,0
portsweep,portsw,0.95264125,1
normal,normal,0.0028645862,0
neptune,neptun,0.59321004,1
neptune,neptun,0.3103397,1
normal,normal,0.0010155124,0
neptune,neptun,0.71577567,1
normal,normal,0.03265116,0
normal,normal,0.0035112712,0
normal,normal,0.002104995,0
neptune,neptun,0.41089603,1
normal,normal,0.012706108,0
normal,normal,0.0046860436,0
neptune,neptun,0.58533615,1
normal,normal,0.0045572445,0
neptune,neptun,0.5860101,1
normal,normal,0.004510144,0
neptune,neptun,0.5910781,1
normal,normal,0.007353876,0
neptune,neptun,0.38623288,1
normal,normal,0.0393317,0
normal,normal,0.001312697,0
neptune,neptun,0.7308733,1
normal,normal,0.012782828,0
neptune,neptun,0.5147707,1
normal,normal,0.05343009,0
normal,normal,0.057094153,0
teardrop,teardr,3.830847,1
normal,normal,0.042450838,0
ipsweep,ipswee,0.4555673,1
normal,normal,0.0006767981,0
normal,normal,0.0025074913,0
neptune,neptun,0.5908412,1
portsweep,portsw,0.1822538,1
neptune,neptun,0.5905316,1
satan,satan,0.10501769,1
normal,normal,0.0013397367,0
ipsweep,ipswee,0.29181212,1
normal,normal,0.0004666804,0
neptune,neptun,0.21107581,1
satan,satan,1.3511602,1
normal,snmpge,0.13568431,1
normal,normal,0.012217103,0
normal,normal,0.00096311537,0
neptune,neptun,0.5854038,1
neptune,neptun,0.3389539,1
normal,snmpge,0.14614639,1
warezclient,normal,0.06681841,0
normal,normal,0.06683901,0
smurf,smurf,0.3390849,1
normal,normal,0.010245071,0
warezclient,warezc,0.2513792,1
normal,normal,0.0022949919,0
normal,normal,0.0008688323,0
normal,normal,0.0017288231,0
normal,normal,0.06514661,0
portsweep,portsw,0.5392286,1
neptune,neptun,0.6673409,1
neptune,neptun,0.6577847,1
smurf,normal,0.051470973,0
normal,normal,0.0059874346,0
ipsweep,ipswee,0.24161023,1
ipsweep,ipswee,0.94527364,1
neptune,neptun,0.56838405,1
neptune,neptun,0.6000241,1
normal,normal,0.0037750881,0
normal,normal,0.0037139363,0
normal,normal,0.012324846,0
neptune,neptun,0.32965696,1
neptune,neptun,0.5490707,1
satan,satan,1.2819709,1
neptune,neptun,0.6875117,1
normal,normal,0.0066724704,0
normal,normal,0.008493737,0
normal,normal,0.05263476,0
neptune,neptun,0.64893705,1
nmap,nmap,0.1414619,1
neptune,neptun,0.65446866,1
neptune,neptun,0.41027716,1
neptune,neptun,0.72191167,1
normal,normal,0.0013658513,0
normal,normal,0.00416716,0
neptune,neptun,0.52342737,1
neptune,neptun,0.4166287,1
neptune,neptun,0.30420846,1
normal,xlock,6.906694,1
back,back,0.12610112,1
neptune,neptun,0.72057515,1
normal,normal,0.0008540512,0
smurf,normal,0.02874843,0
normal,normal,0.038920477,0
neptune,neptun,0.69420874,1
normal,normal,0.0012351613,0
normal,normal,0.0014712892,0
normal,normal,0.0009818014,0
normal,normal,0.0011476378,0
normal,normal,0.03825652,0
neptune,neptun,0.6930831,1
normal,normal,0.01725395,0
normal,normal,0.0017055589,0
normal,normal,0.0069891927,0
neptune,neptun,0.58669794,1
neptune,neptun,0.38744965,1
neptune,neptun,0.66914296,1
smurf,smurf,0.26625866,1
normal,normal,0.0085247485,0
neptune,neptun,0.3278969,1
normal,normal,0.0062219156,0
ipsweep,ipswee,0.30479273,1
normal,normal,0.0019149041,0
teardrop,teardr,3.7353764,1
neptune,neptun,0.6529213,1
neptune,neptun,0.60122186,1
normal,normal,0.000981929,0
normal,normal,0.0035724447,0
normal,normal,0.0031145,0
neptune,neptun,0.70105565,1
normal,normal,0.047844794,0
neptune,neptun,0.64047426,1
neptune,neptun,0.57723635,1
satan,satan,1.5278672,1
neptune,neptun,0.6502423,1
teardrop,teardr,3.6987493,1
normal,normal,0.0047022197,0
normal,normal,0.012737477,0
ipsweep,normal,0.050076857,0
neptune,neptun,0.59739083,1
neptune,neptun,0.6156869,1
normal,normal,0.023142384,0
normal,normal,0.010113109,0
normal,normal,0.002667642,0
neptune,neptun,0.6584137,1
neptune,neptun,0.5547448,1
normal,normal,0.008540372,0
satan,satan,0.9205019,1
neptune,neptun,0.5767255,1
normal,normal,0.0038847048,0
neptune,neptun,0.6665214,1
normal,normal,0.03102616,0
normal,normal,0.001411117,0
normal,normal,0.0017389857,0
normal,normal,0.012679737,0
neptune,neptun,0.72014517,1
neptune,neptun,0.6739008,1
normal,phf,0.10388669,1
portsweep,portsw,1.7856079,1
normal,normal,0.015725356,0
normal,normal,0.00083232054,0
normal,normal,0.04395587,0
neptune,neptun,0.66368216,1
neptune,neptun,0.26165652,1
normal,normal,0.050265543,0
nmap,nmap,0.12788624,1
neptune,neptun,0.2712445,1
neptune,neptun,0.64035994,1
ipsweep,ipswee,0.28234708,1
smurf,smurf,0.2757698,1
neptune,neptun,0.5735005,1
neptune,neptun,0.31468263,1
neptune,neptun,0.5927124,1
satan,normal,0.07263484,0
neptune,neptun,0.5859261,1
neptune,neptun,0.63659114,1
normal,normal,0.06980107,0
normal,normal,0.0024713925,0
normal,normal,0.0010550156,0
neptune,neptun,0.5939577,1
neptune,neptun,0.59537065,1
neptune,neptun,0.38567808,1
normal,normal,0.003333818,0
normal,normal,0.0037478788,0
neptune,neptun,0.5993584,1
neptune,neptun,0.7183279,1
neptune,neptun,0.41909546,1
neptune,neptun,0.63544726,1
normal,normal,0.002841647,0
normal,normal,0.0023624974,0
normal,normal,0.03948046,0
normal,normal,0.082710974,0
normal,normal,0.010463961,0
normal,normal,0.0017010126,0
normal,normal,0.00093395304,0
portsweep,portsw,0.20607944,1
normal,normal,0.0008525983,0
neptune,neptun,0.5963028,1
normal,normal,0.03726621,0
neptune,neptun,0.6482977,1
neptune,neptun,0.43120685,1
satan,normal,0.07711892,0
neptune,neptun,0.35853156,1
normal,normal,0.012341201,0
back,normal,0.03304369,0
normal,normal,0.0055882945,0
smurf,smurf,0.23303425,1
normal,normal,0.005053541,0
neptune,neptun,0.59000707,1
neptune,neptun,0.67857176,1
normal,normal,0.01181702,0
normal,normal,0.013434358,0
neptune,neptun,0.60111684,1
portsweep,portsw,0.5783193,1
neptune,neptun,0.6603883,1
neptune,neptun,0.6467162,1
neptune,neptun,0.5442093,1
normal,normal,0.014614431,0
neptune,neptun,0.5429715,1
ipsweep,ipswee,0.9243981,1
normal,normal,0.0014666555,0
neptune,neptun,0.57524896,1
portsweep,portsw,0.74022037,1
normal,normal,0.036541212,0
neptune,neptun,0.3872747,1
normal,normal,0.007840981,0
portsweep,portsw,0.63748306,1
normal,normal,0.040989887,0
normal,normal,0.044461243,0
back,back,0.2984526,1
normal,normal,0.07010562,0
neptune,neptun,0.5905976,1
normal,normal,0.0025354642,0
portsweep,portsw,1.7640152,1
normal,normal,0.0008538881,0
normal,mscan,0.10301804,1
normal,normal,0.04921702,0
normal,normal,0.059598833,0
normal,normal,0.010063563,0
neptune,neptun,0.65512353,1
portsweep,portsw,0.39688838,1
neptune,neptun,0.6939737,1
normal,normal,0.002101967,0
normal,satan,0.09627128,1
neptune,neptun,0.658008,1
neptune,neptun,0.5029105,1
satan,satan,1.2548481,1
back,back,0.09756352,1
nmap,nmap,0.13148522,1
neptune,neptun,0.5867189,1
normal,normal,0.008096422,0
normal,normal,0.00091012195,0
neptune,neptun,0.6920288,1
neptune,neptun,0.58071995,1
normal,normal,0.00042154337,0
normal,normal,0.011160099,0
normal,normal,0.0076823793,0
normal,normal,0.0040611536,0
normal,normal,0.0013395626,0
normal,normal,0.008891555,0
normal,normal,0.028173273,0
neptune,neptun,0.68186706,1
normal,normal,0.018104369,0
normal,normal,0.0011046227,0
neptune,neptun,0.4379818,1
normal,normal,0.057341125,0
neptune,neptun,0.44177985,1
neptune,neptun,0.6137236,1
normal,normal,0.0047490764,0
ipsweep,ipswee,0.2571598,1
smurf,smurf,0.28241506,1
neptune,neptun,0.59846133,1
normal,normal,0.0022733938,0
normal,normal,0.03702946,0
normal,normal,0.022567928,0
neptune,neptun,0.592114,1
normal,normal,0.0076041636,0
neptune,neptun,0.68418586,1
neptune,neptun,0.6625229,1
normal,apache,0.13041629,1
normal,normal,0.010979249,0
normal,normal,0.0038375452,0
satan,satan,1.0152048,1
neptune,neptun,0.28187245,1
normal,normal,0.0023417908,0
normal,normal,0.002661641,0
neptune,neptun,0.33652043,1
normal,normal,0.00323269,0
neptune,neptun,0.54616034,1
neptune,neptun,0.72794604,1
normal,normal,0.0052647754,0
normal,named,0.4583835,1
normal,normal,0.0009225304,0
satan,satan,1.0305892,1
normal,normal,0.002218322,0
normal,normal,0.0012727799,0
neptune,neptun,0.57690257,1
normal,normal,0.07382947,0
neptune,neptun,0.5900426,1
neptune,neptun,0.5763929,1
normal,normal,0.00822093,0
normal,normal,0.012463707,0
neptune,neptun,0.5934698,1
neptune,neptun,0.662573,1
normal,normal,0.0052340603,0
nmap,nmap,0.13636597,1
ipsweep,ipswee,0.93437034,1
normal,normal,0.006179566,0
normal,normal,0.00060966733,0
neptune,neptun,0.6014687,1
normal,normal,0.07363986,0
normal,normal,0.009592774,0
normal,normal,0.04747937,0
normal,normal,0.011907898,0
normal,normal,0.03779852,0
normal,normal,0.014907355,0
normal,normal,0.003989639,0
neptune,neptun,0.6986224,1
normal,normal,0.009508368,0
normal,normal,0.0030741922,0
neptune,neptun,0.58805907,1
smurf,normal,0.031142607,0
neptune,neptun,0.59442204,1
ipsweep,ipswee,0.330014,1
neptune,neptun,0.3328262,1
normal,normal,0.004050302,0
neptune,neptun,0.6057106,1
neptune,neptun,0.6889005,1
normal,normal,0.0018607996,0
normal,normal,0.009097934,0
satan,normal,0.0093348455,0
portsweep,portsw,0.4844942,1
neptune,neptun,0.72374576,1
normal,normal,0.0153149525,0
neptune,neptun,0.55166346,1
satan,satan,0.30209202,1
neptune,neptun,0.71613175,1
normal,normal,0.006385554,0
normal,snmpge,0.10710744,1
normal,worm,1.3077574,1
neptune,neptun,0.7008385,1
normal,normal,0.0024724845,0
neptune,neptun,0.7237154,1
normal,normal,0.0023117166,0
neptune,neptun,0.5854062,1
normal,normal,0.0035398782,0
normal,normal,0.0012306586,0
neptune,neptun,0.63023233,1
normal,normal,0.04462335,0
normal,normal,0.00040436417,0
guess_passwd,guess_,1.2534506,1
normal,normal,0.0006687304,0
neptune,neptun,0.5753427,1
neptune,neptun,0.5001468,1
satan,satan,1.233772,1
normal,normal,0.004947377,0
neptune,neptun,0.7362713,1
normal,normal,0.035975605,0
neptune,neptun,0.51728505,1
smurf,smurf,0.5635053,1
normal,normal,0.011859767,0
normal,normal,0.07101405,0
normal,normal,0.07126258,0
neptune,neptun,0.54874116,1
normal,xlock,0.47034544,1
normal,normal,0.0011018087,0
normal,normal,0.017127093,0
smurf,smurf,0.34889063,1
normal,normal,0.07812937,0
warezclient,normal,0.059210707,0
neptune,neptun,0.29839504,1
normal,normal,0.008940458,0
normal,normal,0.00083727937,0
normal,normal,0.017449182,0
ipsweep,ipswee,0.229923,1
normal,normal,0.0018031909,0
normal,normal,0.0070016133,0
normal,normal,0.04783335,0
normal,normal,0.041383084,0
normal,normal,0.007837167,0
neptune,neptun,0.604339,1
neptune,neptun,0.6987365,1
smurf,smurf,0.2519258,1
neptune,neptun,0.6373369,1
normal,normal,0.031634968,0
normal,normal,0.001586648,0
normal,normal,0.0021614963,0
normal,normal,0.016593874,0
neptune,neptun,0.66081,1
back,normal,0.036429357,0
normal,normal,0.0004016798,0
portsweep,portsw,0.5023261,1
satan,satan,1.2826153,1
normal,normal,0.005997077,0
normal,normal,0.017908199,0
neptune,neptun,0.64256704,1
normal,normal,0.034891617,0
normal,normal,0.002738199,0
neptune,neptun,0.43828288,1
neptune,neptun,0.41303876,1
neptune,neptun,0.3673225,1
neptune,neptun,0.64194375,1
normal,normal,0.0061915107,0
normal,normal,0.0028797695,0
neptune,neptun,0.7145802,1
normal,normal,0.0016306334,0
neptune,neptun,0.5670754,1
normal,normal,0.021633454,0
neptune,neptun,0.63738763,1
